pedon_Key,User_pedon_ID,peiid,Primary_Lab_Report,pedlabsampnum,pedon_Description_Report,Soil_Profile,Soil_web,country_code,country_name,state_code,state_name,county_code,county_name,mlra_code,mlra_name,ssa_code,ssa_name
6670,77TX047003,119674,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6670&r=1&submit1=Get+Report,78P0207,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=77TX047003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119674,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=26.98,-98",US,United States,TX,Texas,TX047,Brooks,83C,Central Rio Grande Plain,TX047,"Brooks County, Texas"
6671,77TX047004,880297,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6671&r=1&submit1=Get+Report,78P0208,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=77TX047004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=880297,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=27,-97.9867",US,United States,TX,Texas,TX047,Brooks,83C,Central Rio Grande Plain,TX047,"Brooks County, Texas"
6720,78WA039001,1072595,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6720&r=1&submit1=Get+Report,78P0257,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78WA039001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=1072595,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=45.9608,-121.303",US,United States,WA,Washington,WA039,Klickitat,6,"Cascade Mountains, Eastern Slope",WA639,"Klickitat County Area, Washington"
6721,78WA039002,1072596,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6721&r=1&submit1=Get+Report,78P0258,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78WA039002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=1072596,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=45.9997,-121.317",US,United States,WA,Washington,WA039,Klickitat,6,"Cascade Mountains, Eastern Slope",WA676,"Yakama Nation Closed Area, Washington, Parts of Klickitat and Yakima Counties"
6722,78WA039003,119702,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6722&r=1&submit1=Get+Report,78P0259,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78WA039003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119702,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=46.0431,-121.432",US,United States,WA,Washington,WA039,Klickitat,6,"Cascade Mountains, Eastern Slope",WA639,"Klickitat County Area, Washington"
6723,78WA039004,1072597,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6723&r=1&submit1=Get+Report,78P0260,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78WA039004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=1072597,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=45.985,-121.292",US,United States,WA,Washington,WA039,Klickitat,6,"Cascade Mountains, Eastern Slope",WA676,"Yakama Nation Closed Area, Washington, Parts of Klickitat and Yakima Counties"
6777,78NC183002,956024,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6777&r=1&submit1=Get+Report,78P0314,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78NC183002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=956024,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=35.75,-78.75",US,United States,NC,North Carolina,NC183,Wake,136,Southern Piedmont,NC183,"Wake County, North Carolina"
6812,S1978VT025010,110954,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6812&r=1&submit1=Get+Report,78P0349,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978VT025010,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110954,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=42.9125,-72.6708",US,United States,VT,Vermont,VT025,Windham,144B,"New England and Eastern New York Upland, Northern Part",VT025,"Windham County, Vermont"
6820,S1978LA067001,110083,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6820&r=1&submit1=Get+Report,78P0357,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978LA067001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110083,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.97,-91.9547",US,United States,LA,Louisiana,LA067,Morehouse,134,Southern Mississippi Valley Loess,LA067,"Morehouse Parish, Louisiana"
6821,S1978LA067002,110084,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6821&r=1&submit1=Get+Report,78P0358,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978LA067002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110084,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.9042,-91.8875",US,United States,LA,Louisiana,LA067,Morehouse,134,Southern Mississippi Valley Loess,LA067,"Morehouse Parish, Louisiana"
6822,S1978LA067003,110085,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6822&r=1&submit1=Get+Report,78P0359,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978LA067003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110085,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.9786,-91.8414",US,United States,LA,Louisiana,LA067,Morehouse,134,Southern Mississippi Valley Loess,LA067,"Morehouse Parish, Louisiana"
6823,S1978LA067004,110086,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6823&r=1&submit1=Get+Report,78P0360,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978LA067004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110086,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.9897,-91.7553",US,United States,LA,Louisiana,LA067,Morehouse,134,Southern Mississippi Valley Loess,LA067,"Morehouse Parish, Louisiana"
6824,S1978LA067005,110087,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6824&r=1&submit1=Get+Report,78P0361,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978LA067005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110087,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=32.9992,-91.7236",US,United States,LA,Louisiana,LA067,Morehouse,134,Southern Mississippi Valley Loess,LA067,"Morehouse Parish, Louisiana"
6825,78SD053009,119710,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6825&r=1&submit1=Get+Report,78P0362,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78SD053009,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119710,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=43.3944,-99.1875",US,United States,SD,South Dakota,SD053,Gregory,63B,Southern Rolling Pierre Shale Plains,SD053,"Gregory County, South Dakota"
6826,78SD053010,119711,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6826&r=1&submit1=Get+Report,78P0363,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78SD053010,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119711,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=43.3944,-99.2078",US,United States,SD,South Dakota,SD053,Gregory,63B,Southern Rolling Pierre Shale Plains,SD053,"Gregory County, South Dakota"
6827,78SD053011,119712,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6827&r=1&submit1=Get+Report,78P0364,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78SD053011,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119712,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=43.4158,-99.3153",US,United States,SD,South Dakota,SD053,Gregory,63B,Southern Rolling Pierre Shale Plains,SD053,"Gregory County, South Dakota"
6828,78SD053012,119713,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6828&r=1&submit1=Get+Report,78P0365,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78SD053012,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119713,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=43.4158,-99.3194",US,United States,SD,South Dakota,SD053,Gregory,63B,Southern Rolling Pierre Shale Plains,SD053,"Gregory County, South Dakota"
6837,S1978IN117010,110016,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6837&r=1&submit1=Get+Report,78P0374,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978IN117010,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110016,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6086,-86.5156",US,United States,IN,Indiana,IN117,Orange,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN117,"Orange County, Indiana"
6838,2016IN117005,1108225,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6838&r=1&submit1=Get+Report,78P0375,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=2016IN117005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=1108225,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6083,-86.5194",US,United States,IN,Indiana,IN117,Orange,120B,"Kentucky and Indiana Sandstone and Shale Hills and Valleys, Northwestern Part",IN117,"Orange County, Indiana"
6839,S1978IN117012,110018,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6839&r=1&submit1=Get+Report,78P0376,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978IN117012,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110018,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.61,-86.5197",US,United States,IN,Indiana,IN117,Orange,122,Highland Rim and Pennyroyal,IN117,"Orange County, Indiana"
6840,S1978IN117013,110019,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6840&r=1&submit1=Get+Report,78P0377,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978IN117013,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110019,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6164,-86.5236",US,United States,IN,Indiana,IN117,Orange,122,Highland Rim and Pennyroyal,IN117,"Orange County, Indiana"
6841,S1978IN117014,110020,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6841&r=1&submit1=Get+Report,78P0378,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978IN117014,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110020,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6156,-86.5136",US,United States,IN,Indiana,IN117,Orange,120,Kentucky and Indiana Sandstone and Shale Hills and Valleys,IN117,"Orange County, Indiana"
6842,2016IN117004,1108221,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6842&r=1&submit1=Get+Report,78P0379,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=2016IN117004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=1108221,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6675,-86.3742",US,United States,IN,Indiana,IN117,Orange,122,Highland Rim and Pennyroyal,IN117,"Orange County, Indiana"
6843,S1978IN117016,110022,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6843&r=1&submit1=Get+Report,78P0380,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978IN117016,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110022,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6581,-86.3611",US,United States,IN,Indiana,IN117,Orange,122,Highland Rim and Pennyroyal,IN117,"Orange County, Indiana"
6844,2014IN117002,797630,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6844&r=1&submit1=Get+Report,78P0381,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=2014IN117002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=797630,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6647,-86.3274",US,United States,IN,Indiana,IN117,Orange,122,Highland Rim and Pennyroyal,IN117,"Orange County, Indiana"
6845,S1978IN117018,110024,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6845&r=1&submit1=Get+Report,78P0382,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978IN117018,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=110024,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=38.6858,-86.4453",US,United States,IN,Indiana,IN117,Orange,122,Highland Rim and Pennyroyal,IN117,"Orange County, Indiana"
6870,77NC049001,119720,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6870&r=1&submit1=Get+Report,78P0407,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=77NC049001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119720,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=35.2501,-77.1664",US,United States,NC,North Carolina,NC049,Craven,153A,Atlantic Coast Flatwoods,NC049,"Craven County, North Carolina"
6871,78NC049044,119721,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6871&r=1&submit1=Get+Report,78P0408,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78NC049044,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119721,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=35.3495,-77.1789",US,United States,NC,North Carolina,NC049,Craven,153A,Atlantic Coast Flatwoods,NC049,"Craven County, North Carolina"
6876,78TX047001,119722,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6876&r=1&submit1=Get+Report,78P0413,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78TX047001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119722,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=27.0125,-98.15",US,United States,TX,Texas,TX047,Brooks,83C,Central Rio Grande Plain,TX047,"Brooks County, Texas"
6877,78TX215001,887721,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6877&r=1&submit1=Get+Report,78P0414,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78TX215001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=887721,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=26.5306,-98.1222",US,United States,TX,Texas,TX215,Hidalgo,83D,Lower Rio Grande Plain,TX215,"Hidalgo County, Texas"
6878,S1978TX249001,887713,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6878&r=1&submit1=Get+Report,78P0415,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=S1978TX249001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=887713,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=27.6444,-98.025",US,United States,TX,Texas,TX249,Jim Wells,83C,Central Rio Grande Plain,TX249,"Jim Wells County, Texas"
6879,78TX489001,887718,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6879&r=1&submit1=Get+Report,78P0416,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78TX489001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=887718,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=26.4458,-97.9139",US,United States,TX,Texas,TX489,Willacy,83D,Lower Rio Grande Plain,TX489,"Willacy County, Texas"
6882,78ID031001,119726,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6882&r=1&submit1=Get+Report,78P0419,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78ID031001,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119726,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=42.2453,-113.341",US,United States,ID,Idaho,ID031,Cassia,11B,Upper Snake River Plains (proposed),ID708,"Cassia County, Idaho, Eastern Part"
6883,78ID031002,119727,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6883&r=1&submit1=Get+Report,78P0420,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78ID031002,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119727,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=42.2208,-113.33",US,United States,ID,Idaho,ID031,Cassia,11B,Upper Snake River Plains (proposed),ID708,"Cassia County, Idaho, Eastern Part"
6884,78ID031003,119728,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6884&r=1&submit1=Get+Report,78P0421,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78ID031003,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119728,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=42.1697,-113.321",US,United States,ID,Idaho,ID031,Cassia,11B,Upper Snake River Plains (proposed),ID708,"Cassia County, Idaho, Eastern Part"
6885,78ID031004,119729,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6885&r=1&submit1=Get+Report,78P0422,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78ID031004,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119729,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=42.4164,-113.351",US,United States,ID,Idaho,ID031,Cassia,11B,Upper Snake River Plains (proposed),ID708,"Cassia County, Idaho, Eastern Part"
6886,78ID031005,119730,https://ncsslabdatamart.sc.egov.usda.gov/rptExecute.aspx?p=6886&r=1&submit1=Get+Report,78P0423,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=Pedon_Site_Description_usepedonid&pedon_id=78ID031005,https://nasis.sc.egov.usda.gov/NasisReportsWebSite/limsreport.aspx?report_name=WEB-profiles-by-PEIID&pedon_peiid=119730,"https://casoilresource.lawr.ucdavis.edu/gmap/?loc=42.0419,-113.725",US,United States,ID,Idaho,ID031,Cassia,25,Owyhee High Plateau,ID708,"Cassia County, Idaho, Eastern Part"
